Date,Hour,load,T
38037.00,17,,35.33
38037.00,18,,35
38037.00,19,,32.33
38037.00,20,,31.33
38037.00,21,,31.33
38037.00,22,,31.33
38037.00,23,,31
38037.00,24,,31
38038.00,1,,31.33
38038.00,2,,31.33
38038.00,3,,31.67
38038.00,4,,32
38038.00,5,,32
38038.00,6,,32.33
38038.00,7,,32
38038.00,8,,33.67
38038.00,9,,33
38038.00,10,,33
38038.00,11,,33.67
38038.00,12,,33.67
38038.00,13,,33.67
38038.00,14,,34
38038.00,15,,34.33
38038.00,16,,34.33
38038.00,17,,34.33
38038.00,18,,34
38038.00,19,,33.67
38038.00,20,,33
38038.00,21,,33.33
38038.00,22,,33
38038.00,23,,32.67
38038.00,24,,32.33
38039.00,1,,31.33
38039.00,2,,31
38039.00,3,,31
38039.00,4,,30.67
38039.00,5,,30.67
38039.00,6,,30.67
38039.00,7,,31
38039.00,8,,31
38039.00,9,,31
38039.00,10,,31.67
38039.00,11,,31.67
38039.00,12,,32.33
38039.00,13,,32.67
38039.00,14,,33.33
38039.00,15,,32.67
38039.00,16,,33
38039.00,17,,32.67
38039.00,18,,32.33
38039.00,19,,31.33
38039.00,20,,30.67
38039.00,21,,31
38039.00,22,,30.33
38039.00,23,,29.33
38039.00,24,,29
38040.00,1,,28.33
38040.00,2,,27
38040.00,3,,26
38040.00,4,,25.33
38040.00,5,,24.67
38040.00,6,,22
38040.00,7,,21
38040.00,8,,21.33
38040.00,9,,22.67
38040.00,10,,25.33
38040.00,11,,27.67
38040.00,12,,30.33
38040.00,13,,31.33
38040.00,14,,33.67
38040.00,15,,35
38040.00,16,,35.67
38040.00,17,,35.33
38040.00,18,,33.67
38040.00,19,,31
38040.00,20,,29
38040.00,21,,26.33
38040.00,22,,25.33
38040.00,23,,24.67
38040.00,24,,23.33
38041.00,1,,22.33
38041.00,2,,20.67
38041.00,3,,17.67
38041.00,4,,16.67
38041.00,5,,15
38041.00,6,,13
38041.00,7,,11.67
38041.00,8,,9.67
38041.00,9,,14.67
38041.00,10,,19.33
38041.00,11,,23.67
38041.00,12,,27
38041.00,13,,28.33
38041.00,14,,30.33
38041.00,15,,30.67
38041.00,16,,30
38041.00,17,,30
38041.00,18,,29.33
38041.00,19,,27.33
38041.00,20,,25.33
38041.00,21,,24.67
38041.00,22,,22
38041.00,23,,22.33
38041.00,24,,19.33
38042.00,1,,18.33
38042.00,2,,16.67
38042.00,3,,15.67
38042.00,4,,14.67
38042.00,5,,13.33
38042.00,6,,12.33
38042.00,7,,12
38042.00,8,,13
38042.00,9,,15.67
38042.00,10,,20.67
38042.00,11,,24.67
38042.00,12,,27.33
38042.00,13,,30
38042.00,14,,31.67
38042.00,15,,33
38042.00,16,,34
38042.00,17,,33.67
38042.00,18,,33
38042.00,19,,30.67
38042.00,20,,28.67
38042.00,21,,26.33
38042.00,22,,24.67
38042.00,23,,23.33
38042.00,24,,22.67
38043.00,1,,20.33
38043.00,2,,18.67
38043.00,3,,18
38043.00,4,,17.67
38043.00,5,,18
38043.00,6,,19
38043.00,7,,16.33
38043.00,8,,15
38043.00,9,,19.33
38043.00,10,,23.67
38043.00,11,,25.67
38043.00,12,,28
38043.00,13,,29.67
38043.00,14,,31
38043.00,15,,31.33
38043.00,16,,32
38043.00,17,,32
38043.00,18,,31
38043.00,19,,28.33
38043.00,20,,27.33
38043.00,21,,25.33
38043.00,22,,24
38043.00,23,,22
38043.00,24,,19.67
38044.00,1,,17.67
38044.00,2,,16.33
38044.00,3,,14.67
38044.00,4,,14
38044.00,5,,12.33
38044.00,6,,11.33
38044.00,7,,10.67
38044.00,8,,9.33
38044.00,9,,15.67
38044.00,10,,21
38044.00,11,,27.33
38044.00,12,,30.33
38044.00,13,,33
38044.00,14,,35
38044.00,15,,36.33
38044.00,16,,37.33
38044.00,17,,37.33
38044.00,18,,35.67
38044.00,19,,33.33
38044.00,20,,31.67
38044.00,21,,29.33
38044.00,22,,28.33
38044.00,23,,26.67
38044.00,24,,25.67
38045.00,1,,24.67
38045.00,2,,23
38045.00,3,,22
38045.00,4,,22
38045.00,5,,22.33
38045.00,6,,21
38045.00,7,,22
38045.00,8,,22
38045.00,9,,25.33
38045.00,10,,29.67
38045.00,11,,35.33
38045.00,12,,38
38045.00,13,,41
38045.00,14,,42.33
38045.00,15,,43.67
38045.00,16,,44
38045.00,17,,44
38045.00,18,,42
38045.00,19,,40
38045.00,20,,36.67
38045.00,21,,35
38045.00,22,,31
38045.00,23,,29.67
38045.00,24,,28.33
38046.00,1,,26.33
38046.00,2,,25
38046.00,3,,24.67
38046.00,4,,24
38046.00,5,,24.33
38046.00,6,,22.67
38046.00,7,,22.33
38046.00,8,,23.67
38046.00,9,,26.33
38046.00,10,,33.33
38046.00,11,,37.67
38046.00,12,,42.33
38046.00,13,,44
38046.00,14,,44.67
38046.00,15,,46
38046.00,16,,45.33
38046.00,17,,45.67
38046.00,18,,44.67
38046.00,19,,43
38046.00,20,,41.33
38046.00,21,,41.33
38046.00,22,,39
38046.00,23,,37
38046.00,24,,36
38047.00,1,,34.67
38047.00,2,,34
38047.00,3,,34
38047.00,4,,33.67
38047.00,5,,32.33
38047.00,6,,30.67
38047.00,7,,29.33
38047.00,8,,29.33
38047.00,9,,33.67
38047.00,10,,38.67
38047.00,11,,41.67
38047.00,12,,44.33
38047.00,13,,46
38047.00,14,,47.67
38047.00,15,,48
38047.00,16,,48.67
38047.00,17,,48.33
38047.00,18,,46.67
38047.00,19,,43
38047.00,20,,40.67
38047.00,21,,39
38047.00,22,,39.67
38047.00,23,,39.33
38047.00,24,,40
38048.00,1,,40.67
38048.00,2,,41.33
38048.00,3,,41.33
38048.00,4,,40
38048.00,5,,40
38048.00,6,,40
38048.00,7,,40
38048.00,8,,39
38048.00,9,,39.67
38048.00,10,,41.67
38048.00,11,,41
38048.00,12,,42.67
38048.00,13,,43.67
38048.00,14,,45.33
38048.00,15,,47
38048.00,16,,50
38048.00,17,,49.33
38048.00,18,,48
38048.00,19,,47
38048.00,20,,47
38048.00,21,,47.67
38048.00,22,,46.33
38048.00,23,,46
38048.00,24,,45.67
38049.00,1,,45
38049.00,2,,44
38049.00,3,,43
38049.00,4,,42.67
38049.00,5,,42.33
38049.00,6,,42.67
38049.00,7,,42
38049.00,8,,42
38049.00,9,,42
38049.00,10,,42.33
38049.00,11,,43
38049.00,12,,44
38049.00,13,,44.67
38049.00,14,,45
38049.00,15,,45
38049.00,16,,45.33
38049.00,17,,44
38049.00,18,,42.33
38049.00,19,,40
38049.00,20,,39
38049.00,21,,37.67
38049.00,22,,37
38049.00,23,,34.67
38049.00,24,,34.33
38050.00,1,,34
38050.00,2,,32.33
38050.00,3,,31.33
38050.00,4,,32.33
38050.00,5,,32
38050.00,6,,32.33
38050.00,7,,32.33
38050.00,8,,32.67
38050.00,9,,35
38050.00,10,,37
38050.00,11,,39.33
38050.00,12,,41.67
38050.00,13,,42.67
38050.00,14,,44
38050.00,15,,45
38050.00,16,,45.33
38050.00,17,,45.33
38050.00,18,,45
38050.00,19,,42.33
38050.00,20,,42.33
38050.00,21,,39.67
38050.00,22,,38
38050.00,23,,36.33
38050.00,24,,35.67
38051.00,1,,34
38051.00,2,,32.67
38051.00,3,,32.33
38051.00,4,,31.67
38051.00,5,,32.33
38051.00,6,,32.67
38051.00,7,,34
38051.00,8,,35
38051.00,9,,36.33
38051.00,10,,37.33
38051.00,11,,38.67
38051.00,12,,39.33
38051.00,13,,39.33
38051.00,14,,39.33
38051.00,15,,39.67
38051.00,16,,40.33
38051.00,17,,39.67
38051.00,18,,40
38051.00,19,,40
38051.00,20,,40.67
38051.00,21,,40.33
38051.00,22,,40.33
38051.00,23,,40
38051.00,24,,40
38052.00,1,,40
38052.00,2,,40.33
38052.00,3,,40.33
38052.00,4,,41
38052.00,5,,41
38052.00,6,,41.33
38052.00,7,,42
38052.00,8,,42.33
38052.00,9,,42.33
38052.00,10,,43
38052.00,11,,43.67
38052.00,12,,44.67
38052.00,13,,44.67
38052.00,14,,45.33
38052.00,15,,47.67
38052.00,16,,50.67
38052.00,17,,50.67
38052.00,18,,48.67
38052.00,19,,46
38052.00,20,,42.67
38052.00,21,,41
38052.00,22,,39.33
38052.00,23,,38
38052.00,24,,36.67
38053.00,1,,35.33
38053.00,2,,34
38053.00,3,,33
38053.00,4,,32.33
38053.00,5,,31.67
38053.00,6,,31
38053.00,7,,30.67
38053.00,8,,30.33
38053.00,9,,31
38053.00,10,,33
38053.00,11,,34.67
38053.00,12,,36
38053.00,13,,37.33
38053.00,14,,39.33
38053.00,15,,40.33
38053.00,16,,41.33
38053.00,17,,41
38053.00,18,,38.67
38053.00,19,,36.67
38053.00,20,,34.33
38053.00,21,,32.67
38053.00,22,,32.33
38053.00,23,,32
38053.00,24,,32
38054.00,1,,31
38054.00,2,,31
38054.00,3,,30.33
38054.00,4,,30.33
38054.00,5,,30.33
38054.00,6,,29.67
38054.00,7,,30.33
38054.00,8,,30.33
38054.00,9,,30
38054.00,10,,31.33
38054.00,11,,31
38054.00,12,,32.67
38054.00,13,,33.33
38054.00,14,,33.33
38054.00,15,,33.33
38054.00,16,,34
38054.00,17,,33.67
38054.00,18,,32.67
38054.00,19,,31.33
38054.00,20,,31
38054.00,21,,30.67
38054.00,22,,30.33
38054.00,23,,29.67
38054.00,24,,29
38055.00,1,,28.67
38055.00,2,,28
38055.00,3,,28
38055.00,4,,27.33
38055.00,5,,26.67
38055.00,6,,26.67
38055.00,7,,26
38055.00,8,,26
38055.00,9,,26.33
38055.00,10,,26.67
38055.00,11,,27.67
38055.00,12,,29
38055.00,13,,30.67
38055.00,14,,31.33
38055.00,15,,32.33
38055.00,16,,32.67
38055.00,17,,32.33
38055.00,18,,31
38055.00,19,,30.67
38055.00,20,,30.33
38055.00,21,,30
38055.00,22,,30
38055.00,23,,29.67
38055.00,24,,29.67
38056.00,1,,29.67
38056.00,2,,29.33
38056.00,3,,28.67
38056.00,4,,28.33
38056.00,5,,28
38056.00,6,,28.33
38056.00,7,,28.67
38056.00,8,,29
38056.00,9,,30.33
38056.00,10,,32.67
38056.00,11,,35.67
38056.00,12,,38.33
38056.00,13,,38.67
38056.00,14,,41
38056.00,15,,41
38056.00,16,,41.67
38056.00,17,,40.67
38056.00,18,,39.67
38056.00,19,,36.67
38056.00,20,,34.33
38056.00,21,,32.67
38056.00,22,,30.67
38056.00,23,,30.67
38056.00,24,,29
38057.00,1,,28.67
38057.00,2,,27.67
38057.00,3,,27
38057.00,4,,28
38057.00,5,,27.67
38057.00,6,,26.67
38057.00,7,,25.67
38057.00,8,,26.67
38057.00,9,,28.67
38057.00,10,,33
38057.00,11,,37.67
38057.00,12,,40
38057.00,13,,41.33
38057.00,14,,43
38057.00,15,,44.67
38057.00,16,,45.33
38057.00,17,,45.67
38057.00,18,,44
38057.00,19,,41.33
38057.00,20,,38
38057.00,21,,36.33
38057.00,22,,34
38057.00,23,,33.33
38057.00,24,,32.67
38058.00,1,,31.33
38058.00,2,,31
38058.00,3,,31
38058.00,4,,30.67
38058.00,5,,31.33
38058.00,6,,32
38058.00,7,,31.33
38058.00,8,,32.33
38058.00,9,,35.67
38058.00,10,,40.33
38058.00,11,,45
38058.00,12,,45.67
38058.00,13,,43.33
38058.00,14,,40
38058.00,15,,40
38058.00,16,,40.33
38058.00,17,,39.33
38058.00,18,,39
38058.00,19,,37.67
38058.00,20,,36.33
38058.00,21,,35.33
38058.00,22,,34.67
38058.00,23,,34
38058.00,24,,32.33
38059.00,1,,32.33
38059.00,2,,31
38059.00,3,,30.33
38059.00,4,,29.67
38059.00,5,,29
38059.00,6,,28.67
38059.00,7,,27.33
38059.00,8,,27.67
38059.00,9,,28.67
38059.00,10,,29.67
38059.00,11,,31
38059.00,12,,32.33
38059.00,13,,34.33
38059.00,14,,35.67
38059.00,15,,36.33
38059.00,16,,36
38059.00,17,,35.33
38059.00,18,,33
38059.00,19,,30
38059.00,20,,28
38059.00,21,,26.33
38059.00,22,,24.67
38059.00,23,,24.67
38059.00,24,,24.67
38060.00,1,,23
38060.00,2,,21.33
38060.00,3,,20.67
38060.00,4,,19.67
38060.00,5,,18.67
38060.00,6,,18.33
38060.00,7,,18
38060.00,8,,20.33
38060.00,9,,24.67
38060.00,10,,27.67
38060.00,11,,31.33
38060.00,12,,34.33
38060.00,13,,36.67
38060.00,14,,36.33
38060.00,15,,37.67
38060.00,16,,38.33
38060.00,17,,38.33
38060.00,18,,37.33
38060.00,19,,37
38060.00,20,,37.33
38060.00,21,,37.67
38060.00,22,,36.67
38060.00,23,,36.33
38060.00,24,,35.33
38061.00,1,,33.33
38061.00,2,,33
38061.00,3,,33
38061.00,4,,33.33
38061.00,5,,33.33
38061.00,6,,34.33
38061.00,7,,35.67
38061.00,8,,36
38061.00,9,,38
38061.00,10,,41
38061.00,11,,42
38061.00,12,,43.67
38061.00,13,,43.67
38061.00,14,,42.67
38061.00,15,,43.67
38061.00,16,,43
38061.00,17,,41.33
38061.00,18,,40.67
38061.00,19,,40
38061.00,20,,38.67
38061.00,21,,37.67
38061.00,22,,37
38061.00,23,,35
38061.00,24,,34
38062.00,1,,32.33
38062.00,2,,31
38062.00,3,,29.67
38062.00,4,,28
38062.00,5,,27.67
38062.00,6,,27.33
38062.00,7,,26
38062.00,8,,26.33
38062.00,9,,27.33
38062.00,10,,28
38062.00,11,,28.67
38062.00,12,,29
38062.00,13,,29.33
38062.00,14,,30
38062.00,15,,29.67
38062.00,16,,27.67
38062.00,17,,27
38062.00,18,,27
38062.00,19,,25.67
38062.00,20,,24
38062.00,21,,23.67
38062.00,22,,23
38062.00,23,,23
38062.00,24,,23
38063.00,1,,23
38063.00,2,,23
38063.00,3,,22.33
38063.00,4,,21.33
38063.00,5,,20.67
38063.00,6,,19.67
38063.00,7,,19
38063.00,8,,19.33
38063.00,9,,20
38063.00,10,,20
38063.00,11,,22.33
38063.00,12,,24
38063.00,13,,26.33
38063.00,14,,27.67
38063.00,15,,28.33
38063.00,16,,28.67
38063.00,17,,29
38063.00,18,,28.33
38063.00,19,,28.33
38063.00,20,,27.33
38063.00,21,,26
38063.00,22,,25
38063.00,23,,24
38063.00,24,,23
38064.00,1,,22.33
38064.00,2,,22
38064.00,3,,21.67
38064.00,4,,22
38064.00,5,,21.67
38064.00,6,,20.67
38064.00,7,,20
38064.00,8,,20.33
38064.00,9,,21
38064.00,10,,23.33
38064.00,11,,24.67
38064.00,12,,26
38064.00,13,,28
38064.00,14,,30.33
38064.00,15,,30.33
38064.00,16,,30.67
38064.00,17,,30.67
38064.00,18,,30.33
38064.00,19,,29.33
38064.00,20,,28
38064.00,21,,26.67
38064.00,22,,26.33
38064.00,23,,26.67
38064.00,24,,26.67
38065.00,1,,25.67
38065.00,2,,26
38065.00,3,,26.33
38065.00,4,,26.33
38065.00,5,,26.33
38065.00,6,,26.33
38065.00,7,,26.67
38065.00,8,,27.33
38065.00,9,,28.33
38065.00,10,,28.67
38065.00,11,,29.33
38065.00,12,,30.67
38065.00,13,,31.67
38065.00,14,,32.67
38065.00,15,,34
38065.00,16,,34
38065.00,17,,34.33
38065.00,18,,34.33
38065.00,19,,31
38065.00,20,,29
38065.00,21,,28.33
38065.00,22,,27.67
38065.00,23,,24.67
38065.00,24,,25
38066.00,1,,23.67
38066.00,2,,22.33
38066.00,3,,21.67
38066.00,4,,20.33
38066.00,5,,20
38066.00,6,,19
38066.00,7,,17.67
38066.00,8,,20.67
38066.00,9,,26
38066.00,10,,30
38066.00,11,,32.33
38066.00,12,,34.67
38066.00,13,,33.67
38066.00,14,,35
38066.00,15,,36
38066.00,16,,36
38066.00,17,,36
38066.00,18,,35.67
38066.00,19,,35
38066.00,20,,35.67
38066.00,21,,35
38066.00,22,,34.67
38066.00,23,,34
38066.00,24,,34
38067.00,1,,34
38067.00,2,,34.33
38067.00,3,,34.67
38067.00,4,,34
38067.00,5,,34
38067.00,6,,33.67
38067.00,7,,33.67
38067.00,8,,33.67
38067.00,9,,33.67
38067.00,10,,35.33
38067.00,11,,36.67
38067.00,12,,40
38067.00,13,,39.33
38067.00,14,,40.67
38067.00,15,,37.67
38067.00,16,,36
38067.00,17,,36
38067.00,18,,33.67
38067.00,19,,31.67
38067.00,20,,31.67
38067.00,21,,30
38067.00,22,,27.67
38067.00,23,,26.33
38067.00,24,,24.67
38068.00,1,,23.33
38068.00,2,,22
38068.00,3,,20.33
38068.00,4,,18.67
38068.00,5,,17.67
38068.00,6,,16.33
38068.00,7,,15
38068.00,8,,15.67
38068.00,9,,15.67
38068.00,10,,17.67
38068.00,11,,18.33
38068.00,12,,20.33
38068.00,13,,22.67
38068.00,14,,23
38068.00,15,,23.67
38068.00,16,,24.33
38068.00,17,,24
38068.00,18,,23
38068.00,19,,21.33
38068.00,20,,19.67
38068.00,21,,19.33
38068.00,22,,18
38068.00,23,,16
38068.00,24,,14
38069.00,1,,13.67
38069.00,2,,12.67
38069.00,3,,12.67
38069.00,4,,10.67
38069.00,5,,12.67
38069.00,6,,14
38069.00,7,,13.33
38069.00,8,,16
38069.00,9,,21
38069.00,10,,24.33
38069.00,11,,27.67
38069.00,12,,31
38069.00,13,,32.67
38069.00,14,,35
38069.00,15,,35.67
38069.00,16,,35.33
38069.00,17,,36.67
38069.00,18,,36.33
38069.00,19,,35.33
38069.00,20,,33.67
38069.00,21,,33.33
38069.00,22,,32
38069.00,23,,32.33
38069.00,24,,31
38070.00,1,,29.33
38070.00,2,,27.67
38070.00,3,,28
38070.00,4,,24.67
38070.00,5,,25
38070.00,6,,21.67
38070.00,7,,19.67
38070.00,8,,23.33
38070.00,9,,28.67
38070.00,10,,32.33
38070.00,11,,34.67
38070.00,12,,36.67
38070.00,13,,39.33
38070.00,14,,41.33
38070.00,15,,43.33
38070.00,16,,43.67
38070.00,17,,45
38070.00,18,,44
38070.00,19,,41.33
38070.00,20,,39.67
38070.00,21,,38
38070.00,22,,37
38070.00,23,,37
38070.00,24,,35.67
38071.00,1,,35
38071.00,2,,35
38071.00,3,,36.67
38071.00,4,,37.33
38071.00,5,,37
38071.00,6,,36.67
38071.00,7,,37.33
38071.00,8,,38.67
38071.00,9,,40.33
38071.00,10,,44
38071.00,11,,45.67
38071.00,12,,47.67
38071.00,13,,47
38071.00,14,,47.33
38071.00,15,,47.33
38071.00,16,,45.67
38071.00,17,,44.33
38071.00,18,,44
38071.00,19,,43.33
38071.00,20,,43.67
38071.00,21,,44
38071.00,22,,43.67
38071.00,23,,43.67
38071.00,24,,44
38072.00,1,,44
38072.00,2,,43.67
38072.00,3,,43.67
38072.00,4,,43.67
38072.00,5,,44
38072.00,6,,43.33
38072.00,7,,42.33
38072.00,8,,43.33
38072.00,9,,45
38072.00,10,,47.33
38072.00,11,,49.67
38072.00,12,,54.33
38072.00,13,,56
38072.00,14,,59
38072.00,15,,59
38072.00,16,,59.33
38072.00,17,,58
38072.00,18,,57.33
38072.00,19,,55.33
38072.00,20,,54
38072.00,21,,52
38072.00,22,,52
38072.00,23,,51.33
38072.00,24,,49.67
38073.00,1,,49
38073.00,2,,48.67
38073.00,3,,47.67
38073.00,4,,48
38073.00,5,,47.67
38073.00,6,,47.67
38073.00,7,,47
38073.00,8,,47
38073.00,9,,47.67
38073.00,10,,50
38073.00,11,,52.67
38073.00,12,,55
38073.00,13,,56
38073.00,14,,56.33
38073.00,15,,55
38073.00,16,,54.33
38073.00,17,,52
38073.00,18,,50.33
38073.00,19,,48
38073.00,20,,46.33
38073.00,21,,46.67
38073.00,22,,45.67
38073.00,23,,44.33
38073.00,24,,43.67
38074.00,1,,43
38074.00,2,,42
38074.00,3,,40.33
38074.00,4,,39.67
38074.00,5,,39
38074.00,6,,38
38074.00,7,,38
38074.00,8,,38
38074.00,9,,38.67
38074.00,10,,40.33
38074.00,11,,42.67
38074.00,12,,45
38074.00,13,,47.67
38074.00,14,,49.33
38074.00,15,,49.67
38074.00,16,,48.67
38074.00,17,,49.33
38074.00,18,,46.67
38074.00,19,,43.33
38074.00,20,,39.33
38074.00,21,,37.33
38074.00,22,,35.33
38074.00,23,,32.33
38074.00,24,,32
38075.00,1,,31.33
38075.00,2,,30.67
38075.00,3,,29.67
38075.00,4,,30
38075.00,5,,31.33
38075.00,6,,31.67
38075.00,7,,32
38075.00,8,,34.67
38075.00,9,,36.67
38075.00,10,,39.67
38075.00,11,,42
38075.00,12,,44
38075.00,13,,47
38075.00,14,,48.33
38075.00,15,,48.67
38075.00,16,,49
38075.00,17,,48.67
38075.00,18,,46.67
38075.00,19,,44
38075.00,20,,40
38075.00,21,,38
38075.00,22,,36.67
38075.00,23,,35.67
38075.00,24,,34.67
38076.00,1,,32.67
38076.00,2,,33.67
38076.00,3,,33.67
38076.00,4,,33.33
38076.00,5,,33.33
38076.00,6,,34
38076.00,7,,33.33
38076.00,8,,34
38076.00,9,,34.67
38076.00,10,,36
38076.00,11,,39
38076.00,12,,40.67
38076.00,13,,42
38076.00,14,,44.67
38076.00,15,,46.67
38076.00,16,,47.67
38076.00,17,,48.33
38076.00,18,,47
38076.00,19,,44.67
38076.00,20,,41.33
38076.00,21,,40
38076.00,22,,38
38076.00,23,,37.67
38076.00,24,,38
38077.00,1,,38.33
38077.00,2,,37.33
38077.00,3,,37
38077.00,4,,36.67
38077.00,5,,36.33
38077.00,6,,36
38077.00,7,,36.33
38077.00,8,,37.67
38077.00,9,,38.67
38077.00,10,,40.33
38077.00,11,,41
38077.00,12,,41
38077.00,13,,42.33
38077.00,14,,42
38077.00,15,,42.33
38077.00,16,,42.33
38077.00,17,,41.33
38077.00,18,,41.67
38077.00,19,,41
38077.00,20,,40.33
38077.00,21,,40
38077.00,22,,39.67
38077.00,23,,39.67
38077.00,24,,39.67
38078.00,1,,39.33
38078.00,2,,39.33
38078.00,3,,39.33
38078.00,4,,39.67
38078.00,5,,39.67
38078.00,6,,39.67
38078.00,7,,39.33
38078.00,8,,39.33
38078.00,9,,39.67
38078.00,10,,40.33
38078.00,11,,41.67
38078.00,12,,42.67
38078.00,13,,43
38078.00,14,,43.67
38078.00,15,,44
38078.00,16,,44.33
38078.00,17,,43.67
38078.00,18,,44.33
38078.00,19,,44.33
38078.00,20,,43.67
38078.00,21,,42.67
38078.00,22,,42.33
38078.00,23,,40.33
38078.00,24,,41.33
38079.00,1,,39.67
38079.00,2,,38.33
38079.00,3,,37.67
38079.00,4,,37.33
38079.00,5,,36.67
38079.00,6,,36
38079.00,7,,35.67
38079.00,8,,35.67
38079.00,9,,36.33
38079.00,10,,37
38079.00,11,,37
38079.00,12,,37
38079.00,13,,36.67
38079.00,14,,37.67
38079.00,15,,38
38079.00,16,,38
38079.00,17,,38
38079.00,18,,38.33
38079.00,19,,38.33
38079.00,20,,38.33
38079.00,21,,38
38079.00,22,,37.67
38079.00,23,,37.67
38079.00,24,,37.67
38080.00,1,,37.67
38080.00,2,,37.33
38080.00,3,,37.33
38080.00,4,,37.33
38080.00,5,,37
38080.00,6,,37
38080.00,7,,37.33
38080.00,8,,37.67
38080.00,9,,38.33
38080.00,10,,39
38080.00,11,,40.67
38080.00,12,,41.33
38080.00,13,,41.67
38080.00,14,,42.67
38080.00,15,,43.33
38080.00,16,,43.33
38080.00,17,,43
38080.00,18,,42.33
38080.00,19,,42.67
38080.00,20,,42
38080.00,21,,41.33
38080.00,22,,40.67
38080.00,23,,40.33
38080.00,24,,39.33
38081.00,1,,39.33
38081.00,2,,39
38081.00,3,,39
38081.00,4,,39
38081.00,5,,38.33
38081.00,6,,38
38081.00,7,,37.67
38081.00,8,,38.67
38081.00,9,,39
38081.00,10,,40.33
38081.00,11,,41
38081.00,12,,42.33
38081.00,13,,42.33
38081.00,14,,42
38081.00,15,,42.33
38081.00,16,,42
38081.00,17,,41.33
38081.00,18,,40.67
38081.00,19,,40.33
38081.00,20,,39.33
38081.00,21,,38.67
38081.00,22,,38.67
38081.00,23,,37.67
38081.00,24,,36.67
38082.00,1,,35.67
38082.00,2,,34.67
38082.00,3,,33
38082.00,4,,32
38082.00,5,,29.67
38082.00,6,,28.67
38082.00,7,,28
38082.00,8,,27
38082.00,9,,25.67
38082.00,10,,24.67
38082.00,11,,25
38082.00,12,,25.33
38082.00,13,,27.33
38082.00,14,,29.33
38082.00,15,,31.33
38082.00,16,,32.67
38082.00,17,,32.33
38082.00,18,,31.67
38082.00,19,,30.33
38082.00,20,,29.67
38082.00,21,,29.33
38082.00,22,,29.33
38082.00,23,,29.67
38082.00,24,,29.67
38083.00,1,,28.67
38083.00,2,,29.33
38083.00,3,,28.67
38083.00,4,,27.67
38083.00,5,,27.67
38083.00,6,,27.33
38083.00,7,,26.67
38083.00,8,,26.67
38083.00,9,,27.67
38083.00,10,,28.67
38083.00,11,,31.33
38083.00,12,,34
38083.00,13,,37.33
38083.00,14,,39
38083.00,15,,41.67
38083.00,16,,43.33
38083.00,17,,44.33
38083.00,18,,44.33
38083.00,19,,43
38083.00,20,,40.33
38083.00,21,,38
38083.00,22,,37.33
38083.00,23,,35.67
38083.00,24,,35
38084.00,1,,34.67
38084.00,2,,34
38084.00,3,,33.33
38084.00,4,,33.33
38084.00,5,,33.33
38084.00,6,,32.67
38084.00,7,,32.67
38084.00,8,,31
38084.00,9,,35.33
38084.00,10,,39.67
38084.00,11,,42.33
38084.00,12,,45
38084.00,13,,48
38084.00,14,,49.33
38084.00,15,,49.33
38084.00,16,,50.33
38084.00,17,,51.33
38084.00,18,,50.67
38084.00,19,,50.33
38084.00,20,,49.33
38084.00,21,,45
38084.00,22,,43.67
38084.00,23,,41.33
38084.00,24,,37
38085.00,1,,34
38085.00,2,,32
38085.00,3,,29
38085.00,4,,28.33
38085.00,5,,29
38085.00,6,,30
38085.00,7,,29.33
38085.00,8,,29.33
38085.00,9,,35.67
38085.00,10,,40.67
38085.00,11,,44
38085.00,12,,47.67
38085.00,13,,50.33
38085.00,14,,51
38085.00,15,,51
38085.00,16,,51.67
38085.00,17,,52.67
38085.00,18,,51
38085.00,19,,50.33
38085.00,20,,48.33
38085.00,21,,46.67
38085.00,22,,45
38085.00,23,,42.67
38085.00,24,,41.33
38086.00,1,,39
38086.00,2,,35.33
38086.00,3,,34
38086.00,4,,32.67
38086.00,5,,32.67
38086.00,6,,31.33
38086.00,7,,31
38086.00,8,,31.33
38086.00,9,,35.33
38086.00,10,,40.67
38086.00,11,,45
38086.00,12,,47.67
38086.00,13,,48.33
38086.00,14,,50
38086.00,15,,49
38086.00,16,,51.33
38086.00,17,,50.33
38086.00,18,,49.67
38086.00,19,,49
38086.00,20,,46.67
38086.00,21,,45
38086.00,22,,43
38086.00,23,,38
38086.00,24,,36.67
38087.00,1,,35
38087.00,2,,34
38087.00,3,,33.33
38087.00,4,,34.33
38087.00,5,,31.67
38087.00,6,,30.33
38087.00,7,,30.67
38087.00,8,,33
38087.00,9,,37.67
38087.00,10,,40
38087.00,11,,42.67
38087.00,12,,44.33
38087.00,13,,45
38087.00,14,,48
38087.00,15,,48.67
38087.00,16,,48
38087.00,17,,48.33
38087.00,18,,48.67
38087.00,19,,49
38087.00,20,,46.33
38087.00,21,,43.67
38087.00,22,,41
